1290.65 0 962.5
1288.45 0 962.5
1285.83 0 962.5
1285.18 0 962.5
1284.94 0 962.5
1280.48 0 962.5
1278.84 0 962.5
1278.58 0 962.5
1277.65 0 962.5
1276.32 0 962.5
1276.12 0 962.5
1275.17 0 962.5
1275.08 0 962.5
1274.31 0 962.5
1274.03 0 962.5
1273.69 0 962.5
1256.13 0 962.5
1252.81 0 962.5
1249.35 0 962.5
1249.01 0 962.5
1248.55 0 962.5
1247.8 0 962.5
1247.53 0 962.5
1247.27 0 962.5
1247.24 0 962.5
1247.11 0 962.5
1247.1 0 962.5
1246.57 0 962.5
1246.51 0 962.5
1246.44 0 962.5
1246.27 0 962.5
1246.19 0 962.5
1246.01 0 962.5
1245.8 0 962.5
1245.35 0 962.5
1244.95 0 962.5
1244.88 0 962.5
1244.78 0 962.5
1244.74 0 962.5
1244.47 0 962.5
1244.16 0 962.5
1243.92 0 962.5
1243.8 0 962.5
1243.78 0 962.5
1243.38 0 962.5
1243.03 0 962.5
1242.04 0 962.5
1241.64 0 962.5
1241.52 0 962.5
1241.07 0 962.5
1240.83 0 962.5
1240.8 0 962.5
1240.03 0 962.5
1238.85 0 962.5
1238.82 0 962.5
1237.61 0 962.5
1235.72 0 962.5
1234.77 0 962.5
1234.54 0 962.5
1234.47 0 962.5
1232.07 0 962.5
1231.51 0 962.5
1231.23 0 962.5
1230.95 0 962.5
1230.11 0 962.5
1230.04 0 962.5
1229.97 0 962.5
1229.71 0 962.5
1229.62 0 962.5
1229.61 0 962.5
1228.35 0 962.5
1228.01 0 962.5
1227.86 0 962.5
1227.43 0 962.5
1226.71 0 962.5
1226.36 0 962.5
1226.03 0 962.5
1225.77 0 962.5
1224.7 0 962.5
1224.48 0 962.5
1224.14 0 962.5
1224.13 0 962.5
1223.83 0 962.5
1223.18 0 962.5
1222.5 0 962.5
1221.97 0 962.5
1221.21 0 962.5
1219.98 0 962.5
1218.28 0 962.5
1217.5 0 962.5
1215.78 0 962.5
1213.23 0 962.5
1212.89 0 962.5
1212.59 0 962.5
1211.86 0 962.5
1211.82 0 962.5
1211.71 0 962.5
1211.66 0 962.5
1211.56 0 962.5
1211.1 0 962.5
1210.87 0 962.5
1210.61 0 962.5
1209.94 0 962.5
1209.91 0 962.5
1209.37 0 962.5
1208.71 0 962.5
1208.7 0 962.5
1208.64 0 962.5
1208.21 0 962.5
1208.06 0 962.5
1207.44 0 962.5
1207.23 0 962.5
1207.08 0 962.5
1206.46 0 962.5
1206.38 0 962.5
1206.33 0 962.5
1205.84 0 962.5
1205.74 0 962.5
1205.66 0 962.5
1205.32 0 962.5
1205.32 0 962.5
1205.14 0 962.5
1205 0 962.5
1204.97 0 962.5
1204.89 0 962.5
1204.41 0 962.5
1204.2 0 962.5
1204.12 0 962.5
1203.38 0 962.5
1203.36 0 962.5
1202.98 0 962.5
1202.84 0 962.5
1202.4 0 962.5
1202.36 0 962.5
1202.13 0 962.5
1201.63 0 962.5
1201.62 0 962.5
1201.34 0 962.5
1201.05 0 962.5
1200.97 0 962.5
1200.93 0 962.5
1200.56 0 962.5
1199.89 0 962.5
1199.83 0 962.5
1199.72 0 962.5
1199.61 0 962.5
1199.46 0 962.5
1199.33 0 962.5
1199.24 0 962.5
1198.72 0 962.5
1198.71 0 962.5
1198.68 0 962.5
1198.66 0 962.5
1198.57 0 962.5
1198.41 0 962.5
1198.29 0 962.5
1198.24 0 962.5
1198.22 0 962.5
