1935.57 0 1764
1935.26 0 1764
1934.15 0 1764
1933.95 0 1764
1933.94 0 1764
1933.92 0 1764
1933.72 0 1764
1932.35 0 1764
1931.86 0 1764
1931.48 0 1764
1931.15 0 1764
1930.46 0 1764
1930.45 0 1764
1927.33 0 1764
1926.69 0 1764
1926.07 0 1764
1925.94 0 1764
1919.15 0 1764
1916.16 0 1764
1915.34 0 1764
1915.06 0 1764
1915.04 0 1764
1914.68 0 1764
1914.37 0 1764
1914.2 0 1764
1913.58 0 1764
1913.39 0 1764
1913.17 0 1764
1913.14 0 1764
1913.03 0 1764
1912.75 0 1764
1912.69 0 1764
1912.66 0 1764
1912.64 0 1764
1912.52 0 1764
1912.43 0 1764
1912.17 0 1764
1911.33 0 1764
1911.32 0 1764
1911.26 0 1764
1910.98 0 1764
1910.5 0 1764
1910.1 0 1764
1910.02 0 1764
1909.79 0 1764
1909.78 0 1764
1909.3 0 1764
1909.3 0 1764
1908.87 0 1764
1908.86 0 1764
1908.47 0 1764
1908.41 0 1764
1908.34 0 1764
1908.34 0 1764
1907.95 0 1764
1907.57 0 1764
1906.82 0 1764
1906.74 0 1764
1906.7 0 1764
1906.26 0 1764
1906.11 0 1764
1905.38 0 1764
1905.26 0 1764
1905.05 0 1764
1904.99 0 1764
1904.97 0 1764
1904.91 0 1764
1904.59 0 1764
1904.41 0 1764
1904.05 0 1764
1904.05 0 1764
1904.04 0 1764
1904.02 0 1764
1903.99 0 1764
1903.93 0 1764
1903.71 0 1764
1903.67 0 1764
1903.65 0 1764
1903.58 0 1764
1903.51 0 1764
1903.15 0 1764
1902.7 0 1764
1902.5 0 1764
1902.44 0 1764
1902.07 0 1764
1900.57 0 1764
1899.94 0 1764
1899.47 0 1764
1899.39 0 1764
1898.82 0 1764
1898.22 0 1764
1897.65 0 1764
1897.4 0 1764
1896.73 0 1764
1896.48 0 1764
1896.34 0 1764
1896.07 0 1764
1895.87 0 1764
1895.15 0 1764
1894.6 0 1764
1894.34 0 1764
1894.33 0 1764
1894.08 0 1764
1893.89 0 1764
1893.53 0 1764
1893.37 0 1764
1893 0 1764
1892.68 0 1764
1892.42 0 1764
1892.24 0 1764
1891.97 0 1764
1891.7 0 1764
1891.61 0 1764
1891.58 0 1764
1891.54 0 1764
1891.52 0 1764
1891.41 0 1764
1891.38 0 1764
1891.18 0 1764
1891.01 0 1764
1890.98 0 1764
1890.76 0 1764
1890.65 0 1764
1890.53 0 1764
1890.51 0 1764
1890.5 0 1764
1890.3 0 1764
1890.14 0 1764
1890.01 0 1764
1889.93 0 1764
1889.91 0 1764
1889.86 0 1764
1889.74 0 1764
1889.69 0 1764
1889.64 0 1764
1889.64 0 1764
1889.6 0 1764
1889.5 0 1764
1889.15 0 1764
1889.14 0 1764
1889.03 0 1764
1888.3 0 1764
1888.29 0 1764
1888.19 0 1764
1887.98 0 1764
1887.96 0 1764
1887.3 0 1764
1887.24 0 1764
1887.05 0 1764
1886.99 0 1764
1886.26 0 1764
1886.24 0 1764
1885.81 0 1764
1885.66 0 1764
1884.82 0 1764
1883.59 0 1764
1882.21 0 1764
1881.34 0 1764
1879.8 0 1764
1876.05 0 1764
1875.91 0 1764
1875.38 0 1764
1874.11 0 1764
1873.95 0 1764
1873.72 0 1764
1873.71 0 1764
1873.33 0 1764
1873.23 0 1764
1871.82 0 1764
1871.52 0 1764
1868.06 0 1764
1860.74 0 1764
1852.43 0 1764
1849.8 0 1764
1849.79 0 1764
1849.27 0 1764
1849.26 0 1764
1848.98 0 1764
1848.06 0 1764
1847.52 0 1764
1847.13 0 1764
1846.4 0 1764
1845.99 0 1764
1843.21 0 1764
1841.16 0 1764
1830.14 0 1764
1828.24 0.0045 688.5
1828.01 0 1764
1827.78 0 1764
1827.63 0 1764
1826.04 0 1764
1823.22 0.0242 688.5
1818.11 0 1764
1816.34 0 1764
1815.55 0 1764
1806.52 0 1764
1786.89 0 1764
1786.56 0 1764
1786.5 0 1764
1786.25 0 1764
1786.1 0 1764
1785.16 0 1764
1785.03 0 1764
1784.98 0 1764
1784.95 0 1764
1784.89 0 1764
1784.78 0 1764
1784.78 0 1764
1784.66 0 1764
1784.5 0 1764
1784.11 0 1764
1783.95 0 1764
1783.92 0 1764
1783.53 0 1764
1783.47 0 1764
1783.23 0 1764
1782.84 0 1764
1782.6 0 1764
1782.59 0 1764
1782.58 0 1764
1782.44 0 1764
1782.36 0 1764
1782.34 0 1764
1782.11 0 1764
1782.06 0 1764
1781.95 0 1764
1781.92 0 1764
1781.71 0 1764
1781.5 0 1764
1781.38 0 1764
1781.34 0 1764
1781.24 0 1764
1781.06 0 1764
1781.05 0 1764
1781.04 0 1764
1781.04 0 1764
1781.03 0 1764
1780.99 0 1764
1780.84 0 1764
1780.84 0 1764
1780.64 0 1764
1780.63 0 1764
1780.53 0 1764
1780.37 0 1764
1780.33 0 1764
1780.32 0 1764
1780.25 0 1764
1780.17 0 1764
1780.07 0 1764
1780.05 0 1764
1780 0 1764
1779.68 0 1764
1779.62 0 1764
1779.53 0 1764
1747.39 0.1536 1512
1745.71 0.1556 1512
1744.87 0.1558 1512
1744.76 0.1569 1512
1744.49 0.158 1512
1744.45 0.1569 1512
1744.27 0.16 1512
1742.87 0.163 1512
1742.78 0.155 1512
1742.29 0.1596 1512
1741.75 0.1642 1512
1741.72 0.162 1512
1740.99 0.1695 1512
1740.83 0.1756 1512
1740.73 0.1625 1512
1740.62 0.17 1512
1740.53 0.1702 1512
1740.52 0.1741 1512
1740.49 0.1646 1512
1740.12 0.1665 1512
1740 0.1732 1512
1736.45 0.1708 1512
1715.59 0.2625 1512
1714.51 0.2667 1512
1714.49 0.2682 1512
1709.81 0.2797 1512
1693.42 0.3506 1512
1693.3 0.352 1512
1693.24 0.3491 1512
1693.22 0.3439 1512
1693.13 0.3536 1512
1692.55 0.3536 1512
1692.32 0.3483 1512
1691.63 0.352 1512
1691.5 0.3495 1512
1691.5 0.3562 1512
1690.37 0.358 1512
1688.35 0.3611 1512
1688.17 0.3613 1512
1609.65 0.1749 65.625
1597.81 0.1422 94.5
1595.85 0.1455 94.5
1595.61 0.1422 94.5
1561.39 0.1612 94.5
1529.03 0.2601 234
1396.35 0.3609 234
