4049.57 0 3780
4044.45 0 3780
4015.75 0 3969
4014.97 0 3969
4012.59 0 3969
4011.53 0 3969
4011.32 0 3969
4011.14 0 3969
4010.96 0 3969
4010.9 0 3969
4010.36 0 3969
4009.58 0 3969
4009.32 0 3969
4008.21 0 3969
4008.07 0 3969
4008.05 0 3969
4007.55 0 3969
4006.63 0 3969
4006.34 0 3969
4006.01 0 3969
4005.89 0 3969
4005.75 0 3969
4005.25 0 3969
4004.68 0 3969
4004.22 0 3969
4004.19 0 3969
4003.48 0 3969
4003.28 0 3969
4003.05 0 3969
4002.35 0 3969
3923.25 0.0739 2520
3922.27 0.0764 2520
3917.87 0 3780
3914.34 0 3780
3913.28 0 3780
3913.04 0 3780
3913.01 0.0783 2520
3911.14 0.0775 2520
3909.76 0.0802 2520
3907.09 0 3780
3906.84 0 3780
3905.61 0.0848 2520
3904.07 0 3780
3903.03 0 3780
3870.84 0.0053 2394
3870.54 0.0061 2394
3841.32 0.1483 2394
3837.02 0 3780
3836.96 0 3780
3836.13 0.1492 2394
3835.03 0 3780
3834.58 0 3780
3833.78 0 3780
3833.56 0 3780
3833.37 0 3780
3832.83 0 3780
3832.65 0 3780
3832.43 0 3780
3832.39 0 3780
3832.29 0 3780
3832.03 0 3780
3831.87 0 3780
3831.76 0 3780
3831.37 0 3780
3831.13 0 3780
3830.7 0 3780
3830.39 0 3780
3830.33 0 3780
3830.31 0 3780
3830.25 0 3780
3830.2 0 3780
3830.08 0 3780
3829.35 0 3780
3829.2 0 3780
3829.05 0 3780
3828.9 0 3780
3828.79 0 3780
3828.74 0 3780
3828.65 0 3780
3828.56 0 3780
3828.16 0 3780
3828.03 0 3780
3827.64 0 3780
3827.58 0 3780
3827.07 0 3780
3827.07 0 3780
3826.2 0 3780
3826.12 0 3780
3826.09 0 3780
3825.52 0 3780
3825.51 0 3780
3825.27 0 3780
3825.23 0 3780
3824.23 0 3780
3823.7 0 3780
3823.49 0 3780
3822.94 0 3780
3822.73 0 3780
3822.03 0 3780
3821.45 0 3780
3821.25 0 3780
3821.16 0 3780
3820.88 0 3780
3820.79 0 3780
3820.42 0 3780
3820.08 0 3780
3819.86 0 3780
3819.67 0 3780
3818.65 0 3780
3818.59 0 3780
3818.53 0 3780
3818.29 0 3780
3818.27 0 3780
3818.09 0 3780
3817.84 0 3780
3817.78 0 3780
3817.76 0 3780
3817.59 0 3780
3817.5 0 3780
3817.3 0 3780
3817.25 0 3780
3816.61 0 3780
3816.55 0 3780
3816.06 0 3780
3815.53 0 3780
3815.39 0 3780
3815.04 0 3780
3814.64 0 3780
3814.52 0 3780
3814.27 0 3780
3813.9 0 3780
3813.89 0 3780
3813.58 0 3780
3812.98 0 3780
