4149.58 0 4050
4147.32 0 4050
4126.63 0 4050
4125.26 0 4050
4123.13 0 4050
4122.37 0 4050
4121.64 0 4050
4121.52 0 4050
4120.46 0 4050
4120.02 0 4050
4097.24 0 4050
4096.76 0 4050
4095.97 0 4050
4095.93 0 4050
4095.57 0 4050
4093.96 0 4050
4093.78 0 4050
4093.31 0 4050
4093.3 0 4050
4092.98 0 4050
4092.77 0 4050
4092.7 0 4050
4092.61 0 4050
4091.96 0 4050
4091.92 0 4050
4091.9 0 4050
4091.63 0 4050
4091.59 0 4050
4091.49 0 4050
4091.46 0 4050
4091.33 0 4050
4091.28 0 4050
4090.88 0 4050
4090.86 0 4050
4090.64 0 4050
4090.51 0 4050
4090.46 0 4050
4090.43 0 4050
4090.25 0 4050
4090.21 0 4050
4090.21 0 4050
4090.15 0 4050
4090.12 0 4050
4090.07 0 4050
4090.05 0 4050
4089.99 0 4050
4089.84 0 4050
4089.83 0 4050
4089.72 0 4050
4089.71 0 4050
4089.68 0 4050
4089.55 0 4050
4089.52 0 4050
4089.5 0 4050
4089.34 0 4050
4089.33 0 4050
4089.3 0 4050
4089.27 0 4050
4089.24 0 4050
4089.23 0 4050
4089.18 0 4050
4089.16 0 4050
4089.14 0 4050
4089.08 0 4050
4089.07 0 4050
4089.04 0 4050
4089.03 0 4050
4089.02 0 4050
4089.02 0 4050
4088.99 0 4050
4088.95 0 4050
4088.94 0 4050
4088.77 0 4050
4088.77 0 4050
4088.74 0 4050
4088.7 0 4050
4088.68 0 4050
4088.68 0 4050
4088.67 0 4050
4088.65 0 4050
4088.61 0 4050
4088.59 0 4050
4088.57 0 4050
4088.57 0 4050
4088.56 0 4050
4088.53 0 4050
4088.47 0 4050
4088.46 0 4050
4088.38 0 4050
4088.35 0 4050
4088.32 0 4050
4088.27 0 4050
4088.26 0 4050
4088.26 0 4050
4088.2 0 4050
4088.2 0 4050
4088.09 0 4050
4088.09 0 4050
4088.08 0 4050
4088.06 0 4050
4088.01 0 4050
4087.95 0 4050
4087.94 0 4050
4087.92 0 4050
4087.89 0 4050
4087.86 0 4050
4087.85 0 4050
4087.8 0 4050
4087.77 0 4050
4087.75 0 4050
4087.71 0 4050
4087.69 0 4050
4087.68 0 4050
4087.63 0 4050
4087.63 0 4050
4087.62 0 4050
4087.53 0 4050
4087.52 0 4050
4087.52 0 4050
